
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User_Name,User_img,User_url,Challange_Name,Programming_Lang,Sol_Code,User_Score,User's_Comments,User_Gender
1362,1362,1362,1362,1362,sierra24,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/sierra24.jpg,/profile/sierra24,Questions Marks,Go,"package main
import ""fmt""

type Status int

type Data struct {
  Count int
  Number int
  Ten bool
  Status Status
}

const (
  NotStarted Status = 0
  Open Status = 1
  Close Status = -1
)

func (s Status) IsStarted() bool {
  return NotStarted != s
}

func (s Status) IsOpen() bool {
  return Open == s
}

func (s Status) IsClose() bool {
  return Close == s
}

func (s Status) Next() Status {
  if Open == s {
    return Close
  }
  return Open
}

var numbers = map[byte]bool{
  byte('0'): true,
  byte('1'): true,
  byte('2'): true,
  byte('3'): true,
  byte('4'): true,
  byte('5'): true,
  byte('6'): true,
  byte('7'): true,
  byte('8'): true,
  byte('9'): true,
} 

func QuestionsMarks(str string) string {
  var data = Data{Count: 0, Status: NotStarted, Number: 0, Ten: false}

  for i := 0 ; i < len(str) ; i++ {
    if isNumber(byte(str[i])) {
      if (data.Number + int(byte(str[i])) - 48) == 10 {
        data.Ten = true
        if data.Count != 3 {
          return ""false""
        }
      } 
      
      data.Count = 0
      data.Number = int(byte(str[i])) - 48
      data.Status = data.Status.Next()
    } 
    
    if isQuestion(byte(str[i])) && data.Status.IsStarted() {
      data.Count++
    }
  }

  if data.Ten {
    return ""true"";  
  }
  return ""false"";
}

func isQuestion(data byte) bool {
  return data == byte('?')
}

func isNumber(data byte) bool {
  numbers := map[byte]bool{
    byte('0'): true,
    byte('1'): true,
    byte('2'): true,
    byte('3'): true,
    byte('4'): true,
    byte('5'): true,
    byte('6'): true,
    byte('7'): true,
    byte('8'): true,
    byte('9'): true,
  } 

  if _, found := numbers[data]; found {
    return true
  }
  return false
}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",10,0,Female
1363,1363,1363,1363,1363,goboost,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/goboost.jpg,/profile/goboost,Questions Marks,Go,"package main
import (
  ""fmt""
  ""strconv""
)
func QuestionsMarks(str string) string {
  
  sum, counterQuestionMark, results := 0, 0, 0
  for _,v := range str {
    switch v {
    case '0','1','2','3','4','5','6','7','8','9' : {
        num,_ := strconv.Atoi(string(v))
        if sum + num == 10  {
          results ++
          if counterQuestionMark == 3 {
            results ++
          }
        }
        sum = num
        counterQuestionMark = 0
      }
    case '?' : {
        counterQuestionMark ++
      }  
    }
  }
  if results!=0 && results%2 == 0{
    return ""true""
  }
  return ""false""

}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",10,0,
1364,1364,1364,1364,1364,balamuruganp26,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/balamuruganp26.jpg,/profile/balamuruganp26,Questions Marks,Go,"package main
import ""fmt""

 

func QuestionsMarks(str string) string {
  
  // code goes here  
  Store_array := make([]string, 0)
  number_index := make([]int, 0)
 
  runes := [] rune(str)
 for i:=0 ; i< len(runes);i++{
  
   Store_array = append(Store_array,string(runes[i]))
   
 }
 
 for j:=0;j<len(Store_array);j++{

   number_valid := checkIsANumber(Store_array[j])

   if number_valid{

     number_index = append(number_index,j)


   }

   //fmt.Println(""number valid -->"",number_valid)
   //fmt.Println(""Store_array[i] -->"",Store_array[j])

 }

 if len(number_index) < 2{

   str = ""false""
    return str
 }else{

    for m:=0;m < len(number_index)-1 ; m++{

      var count int 
       start := number_index[m]
       end :=  number_index[m+1]

      for s:=start;s<=end;s++{

     

        if Store_array[s] == ""?""{

          count++

        }
        //fmt.Println(""compare string  -->"",Store_array[s])

      }

      total_count = total_count + count

      if count > 3 || count ==3{

        str = ""true""

       // return str
      }else {

        str = ""false""
      }

    } 


 }

 

 //fmt.Println(""number_index -->"",number_index)

 //fmt.Println(""Store_array -->"",Store_array)

  return str;

}


func checkIsANumber(recev string) bool{

  Number_array := [10]string{""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""}

   for i:=0;i<len(Number_array);i++{

     if Number_array[i] == recev{

      // fmt.Println(""rece -->"",recev)
       return true
     }
   }
 
  return false 

}




func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",9,0,
1365,1365,1365,1365,1365,eggness,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/eggness.jpg,/profile/eggness,Questions Marks,Go,"package main
import ""fmt""
import ""strconv""


func QuestionsMarks(str string) string {
	const (
		lookingFirstNumber = iota
		lookingSecondNumber
	)
	sumOfTwo := 0
	questionMarkCount := 0
	state := lookingFirstNumber
	result := ""false""
	for i := 0; i < len(str); i++ {
		character := string(str[i])
		switch state {
		case lookingFirstNumber:
			value, err := strconv.Atoi(character)
			if err == nil {
				state = lookingSecondNumber
				questionMarkCount = 0
				sumOfTwo = value
			}
		case lookingSecondNumber:
			if character == ""?"" {
				questionMarkCount++
			} else {
				value, err := strconv.Atoi(character)
				if err == nil {
					sumOfTwo += value
					if sumOfTwo == 10 {
						if questionMarkCount == 3 {
							result = ""true""
						} else {
							return (""false"")
						}
					}
					sumOfTwo = value
					questionMarkCount = 0
				}
			}
		}

	}
  // code goes here  
  return result;

}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",9,0,
1366,1366,1366,1366,1366,vijayb8,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/vijayb8.jpg,/profile/vijayb8,Questions Marks,Go,"package main
import (
	""fmt""
	""strconv""
	""strings""
)

func QuestionsMarks(str string) string {
	resp := ""false""
	var lastInt int
	qCount := 0
	for _, val := range strings.Split(str, """") {
		if lastInt > 0 && val == ""?"" {
			qCount+=1
		}
		numX, err := strconv.Atoi(val)
		if err != nil {
			continue
		}
		if numX+lastInt == 10 {
			if qCount == 3 {
				resp = ""true""
			} else {
				return ""false""
			}
			qCount = 0
			lastInt = numX
		} else {
			lastInt = numX
		}
	}
	return resp
}


func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",9,0,Female
1367,1367,1367,1367,1367,vincode,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/vincode.jpg,/profile/vincode,Questions Marks,Go,"package main
import (
  ""fmt""
  ""strconv""
)
func QuestionsMarks(str string) string { 
  sum,counterQuestionMark,results := 0,0,0
  for _,v := range str {
    switch v {
    case '0','1','2','3','4','5','6','7','8','9' : {
        num,_ := strconv.Atoi(string(v))
        if sum + num == 10  {
          results ++
          if counterQuestionMark == 3 {
            results ++
          }
        }
        sum = num
        counterQuestionMark = 0
      }
    case '?' : {
        counterQuestionMark ++
      }  
    }
  }
  if results!=0 && results%2 == 0{
    return ""true""
  }
  return ""false""
}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",10,0,
1368,1368,1368,1368,1368,servermonitor,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/servermonitor.jpg,/profile/servermonitor,Questions Marks,Go,"package main
import ""fmt""
import ""strings""
import ""strconv""

func QuestionsMarks(str string) string {
  // Keep only ""?"" and [0-9]
  filtered := []string{}  
  for _, char := range strings.Split(str, """") {
    if isNum(char) || char == ""?"" {
      filtered = append(filtered, char)
    }
  }
  
  var firstNum string
  result := ""false""
  evalState := false
  qmCount := 0

  for _, char := range filtered {
    if isNum(char) {
      if evalState {
        firstInt := toInt(firstNum)
        currentInt := toInt(char)

        firstNum = char

        if firstInt + currentInt != 10 {
          qmCount = 0
          continue
        }
        
        if qmCount != 3 {
          return ""false""
        }

        result = ""true""
        qmCount = 0
        continue
      }
      
      evalState = true
      firstNum = char
      continue
    }
    if char == ""?"" {
      if !evalState {
        continue
      }

      qmCount++      
    }
  }

  return result;

}

func isNum(char string) bool {
    switch char {
      case ""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"":
        return true
      default:
        return false
    }  
}

func toInt(char string) int {
  i, err := strconv.Atoi(char)
  if err != nil {
    panic(fmt.Errorf(""Not an int %#v, %#v"", char, err))
  }  

  return i
}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",9,0,
1369,1369,1369,1369,1369,gopher123,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/gopher123.jpg,/profile/gopher123,Questions Marks,Go,"package main

import (
	""fmt""
	""strconv""
)

func QuestionsMarks(str string) string {
	sum := 0
	questionMarks := 0
	results := 0

	for _, c := range str {
		if num, err := strconv.Atoi(string(c)); err == nil {
			if sum+num == 10 {
				results++

				if questionMarks == 3 {
					results++
				}
			}

			sum = num
			questionMarks = 0
		}

		if c == '?' {
			questionMarks++
		}
	}

	if results != 0 && results%2 == 0 {
		return ""true""
	}

	return ""false""

}

func main() {

	// do not modify below here, readline is our function
	// that properly reads in the input for you
	fmt.Println(QuestionsMarks(readline()))

}",10,0,
1370,1370,1370,1370,1370,lukeskywalkerblockchain,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/lukeskywalkerblockchain.jpg,/profile/lukeskywalkerblockchain,Questions Marks,Go,"package main
import (
  ""fmt""
  ""strconv""
)

func QuestionsMarks(str string) interface{} {
  temp := []byte(str)
  markers := [][]int{}
  i := 0
  for i < len(temp) {
    v := string(temp[i])
    a, err := strconv.Atoi(v)
    if err != nil {
      i++
      continue
    } 
    j := i+1
    for j < len(temp) {
      v := string(temp[j])
      b, err := strconv.Atoi(v)
      if err == nil {
       if a + b == 10 {
          marker := []int{i,j}
          markers = append(markers, marker)
          break
        }
      }  
      j++
    }
    i++
  }
  flag := false
  for _, marker := range markers {
    i := marker[0] + 1
    limit := marker[1]
    count := 0
    for i < limit {
      if string(temp[i]) == ""?"" {
        count++
      }
      i++
    }
    if count != 3 {
      return false
    } else {
      flag = true
    }
  }
  return flag
}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",9,0,Male
1371,1371,1371,1371,1371,auu88n,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/auu88n.jpg,/profile/auu88n,Questions Marks,Go,"package main
import ""fmt""

func QuestionsMarks(str string) string {
  res := ""false""
  cnt, last := 0, 0

  for _, char := range(str) {
    if ('0' <= char && char <= '9') {
      if last + (int(char) - '0') == 10 {
        if cnt == 3 {
          res = ""true""
        } else {
          return ""false""
        }
      }

      last = (int(char) - '0')
      cnt = 0
    }

    if (char == '?') {
      cnt++
    }
  }

  // code goes here  
  return res
}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",10,0,
1372,1372,1372,1372,1372,IndyBonez,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/IndyBonez.jpg,/profile/IndyBonez,Questions Marks,Go,"package main
import (
  ""fmt""
  ""unicode""
	""strconv""
)

func QuestionsMarks(str string) string {
  
  markCount := 0
	startingNum := -1
	correctPairs := 0
	totalPairs := 0

	for _, r := range str {
		if unicode.IsDigit(r) {
			if startingNum == -1 {
				startingNum, _ = strconv.Atoi(string(r))
				markCount = 0
			} else {
				endingNum, _ := strconv.Atoi(string(r))
				if startingNum+endingNum == 10 {
					totalPairs++
					if markCount == 3 {
						correctPairs++
					}
				}

				startingNum, _ = strconv.Atoi(string(r))
				markCount = 0
			}
		} else if r == 63 {
			markCount++
		}
	}

	if totalPairs > 0 && totalPairs == correctPairs {
		return ""true""
	}

	return ""false""

}

func main() {

  // do not modify below here, readline is our function
  // that properly reads in the input for you
  fmt.Println(QuestionsMarks(readline()))

}",9,0,
